run_id,run_date,character_chosen,floor_reached,neow_bonus,neow_cost,killed_by
bfecaf04-3f00-46e8-bc01-7b663257061c,2022-06-03,THE_SILENT,51,HUNDRED_GOLD,NONE,Time Eater
98df5485-3c9c-4036-a442-4b72e0bdb322,2022-06-04,THE_SILENT,57,REMOVE_TWO,TEN_PERCENT_HP_LOSS,
5f944584-1d51-4dfa-8178-ca825ed0447c,2022-06-07,THE_SILENT,57,ONE_RARE_RELIC,TEN_PERCENT_HP_LOSS,
b351b390-7407-4ade-b122-0dd35427f98b,2022-06-09,THE_SILENT,27,RANDOM_COMMON_RELIC,NONE,Shelled Parasite and Fungi
7e2f94c6-8075-43c0-8964-736707852f71,2022-06-09,THE_SILENT,57,REMOVE_TWO,TEN_PERCENT_HP_LOSS,
553ac303-dc19-4bac-94b8-de54333dc415,2022-06-10,THE_SILENT,57,UPGRADE_CARD,NONE,
e373a21b-14fb-408e-b9ce-6476f091739b,2022-06-15,THE_SILENT,57,THREE_ENEMY_KILL,NONE,
14536cc5-14ba-40b7-b7d2-9637f18f7c7c,2022-06-18,THE_SILENT,57,RANDOM_COLORLESS,NONE,
1dbb4750-a3a0-4410-b169-c992bc6447ea,2022-06-23,THE_SILENT,51,TWO_FIFTY_GOLD,TEN_PERCENT_HP_LOSS,Time Eater
e979b0e2-4c51-4d75-9821-8b419ade5ed4,2022-06-23,THE_SILENT,56,REMOVE_TWO,PERCENT_DAMAGE,The Heart
70852b5d-361f-404e-9e10-97340abc4a05,2022-06-25,THE_SILENT,27,RANDOM_COMMON_RELIC,NONE,Slavers
ecc89d42-1c69-4966-89a4-0e0db723af0f,2022-06-25,THE_SILENT,57,THREE_ENEMY_KILL,NONE,
2c8ebe48-eefd-4a78-bb0d-00f10f19b119,2022-06-29,THE_SILENT,38,REMOVE_TWO,PERCENT_DAMAGE,Spire Growth
03c54490-221a-4b43-bf6d-d0c19f667c2a,2022-06-30,THE_SILENT,57,THREE_CARDS,NONE,
905efa62-be47-4806-a8b3-bd1502fd3215,2022-07-05,THE_SILENT,57,REMOVE_CARD,NONE,
e5d284b3-1aa8-4c35-93d7-2a466d8971d3,2022-07-06,THE_SILENT,57,BOSS_RELIC,NONE,
2924a05d-d83d-400f-ab29-4151c56c7d39,2022-01-01,DEFECT,57,HUNDRED_GOLD,NONE,
1ba7e7de-26c0-4d6c-b140-0116ed6ca900,2022-01-04,DEFECT,57,BOSS_RELIC,NONE,
5b99622a-7b9e-42fd-8d9a-c4b2b929b712,2022-01-06,DEFECT,57,REMOVE_TWO,TEN_PERCENT_HP_LOSS,
73c5a26d-82ee-4c17-a761-3709b94538f3,2022-01-07,DEFECT,57,RANDOM_COMMON_RELIC,NONE,
01dd86f4-4f4a-49b8-904e-c84729adc2eb,2022-01-11,DEFECT,10,REMOVE_TWO,NO_GOLD,Gremlin Nob
93840920-17e6-4685-a364-9d3bb3cea3dd,2022-01-11,DEFECT,57,THREE_ENEMY_KILL,NONE,
4e03cb34-521c-4c84-81d9-ab5d6bc5ae32,2022-01-14,DEFECT,56,RANDOM_COMMON_RELIC,NONE,The Heart
3829b511-40ae-43d1-8199-d4fd3437c734,2022-01-15,DEFECT,56,BOSS_RELIC,NONE,The Heart
b09b323e-72fe-45bf-a4e4-709b98e98106,2022-01-15,DEFECT,57,BOSS_RELIC,NONE,
d73b3b21-f8e3-4254-953b-ac7f2297d986,2022-01-19,DEFECT,57,TRANSFORM_TWO_CARDS,PERCENT_DAMAGE,
6c5cc1eb-8c3d-4fb5-9c13-2176d357e886,2022-01-21,DEFECT,57,ONE_RARE_RELIC,NO_GOLD,
7cda9914-96e1-4181-ab32-af9b23d853a9,2022-01-22,DEFECT,56,RANDOM_COMMON_RELIC,NONE,The Heart
ca635a97-52e8-46ef-87da-a95cd2a5705b,2022-01-27,DEFECT,57,TRANSFORM_TWO_CARDS,TEN_PERCENT_HP_LOSS,
2b8697a0-acf7-4ef4-bb72-e345ae3b5bbf,2022-01-28,DEFECT,57,THREE_ENEMY_KILL,NONE,
2fc4bc10-68e2-4405-9c6d-9a4a192cd690,2022-02-03,DEFECT,48,UPGRADE_CARD,NONE,Reptomancer
4fdb36df-ce9d-41c7-9251-b86c67cea56e,2022-02-03,DEFECT,56,HUNDRED_GOLD,NONE,The Heart
91ed5e82-e89c-437f-9df9-c7a239544ced,2022-02-04,DEFECT,57,ONE_RARE_RELIC,NO_GOLD,
ac08baaf-4a10-4919-aeca-6c319b276415,2022-02-08,DEFECT,11,TWENTY_PERCENT_HP_BONUS,NO_GOLD,Gremlin Nob
b3b0fb68-acf9-417f-a049-4f0426e132ac,2022-02-08,DEFECT,23,THREE_ENEMY_KILL,NONE,Gremlin Leader
f4240582-dc01-47ce-a9ea-a391e8e4680b,2022-02-08,DEFECT,24,THREE_RARE_CARDS,TEN_PERCENT_HP_LOSS,Slavers
ed650fed-09e1-4b36-a6b9-7b8588ba2272,2022-02-08,DEFECT,57,ONE_RARE_RELIC,NO_GOLD,
ecc3e9ce-d069-42b0-b0ef-89cc531226fe,2022-02-09,DEFECT,56,THREE_ENEMY_KILL,NONE,The Heart
53aeed5f-6a25-4977-a666-a68e71d0f8f7,2022-02-09,DEFECT,23,BOSS_RELIC,NONE,Book of Stabbing
07dd3c4c-f43e-4061-b97f-bb0b0b830e09,2022-02-09,DEFECT,57,BOSS_RELIC,NONE,
67b5d918-33a3-44bb-93bd-cb3b02a8c05c,2022-02-11,DEFECT,23,RANDOM_COLORLESS_2,TEN_PERCENT_HP_LOSS,Book of Stabbing
4e26693c-3188-4e1d-8d2a-0042deaeddbc,2022-02-11,DEFECT,42,RANDOM_COLORLESS_2,NO_GOLD,Reptomancer
f3d0c3ef-668f-40cf-a1a6-fa0a30316e30,2022-02-11,DEFECT,57,BOSS_RELIC,NONE,
41b4e397-cdca-4af7-a7fa-8fb9b830ee9e,2022-02-15,DEFECT,56,TWENTY_PERCENT_HP_BONUS,NO_GOLD,The Heart
80bfe387-eb34-4349-be81-3b7780d7b7d9,2022-02-16,DEFECT,57,THREE_ENEMY_KILL,NONE,
76c8992b-c608-478f-8797-4e801594c389,2022-02-22,DEFECT,57,ONE_RARE_RELIC,TEN_PERCENT_HP_LOSS,
7eee5d08-9c86-46c3-9a32-9629f934a46e,2022-02-25,DEFECT,51,THREE_CARDS,NONE,Donu and Deca
1c802c17-9bd1-491d-9c02-fc47a65f330e,2022-02-25,DEFECT,33,RANDOM_COLORLESS_2,NO_GOLD,Collector
dcd797d2-3513-4928-a32b-09a50457a7b3,2022-02-25,DEFECT,51,TRANSFORM_TWO_CARDS,TEN_PERCENT_HP_LOSS,Time Eater
ce5ce5f4-7aa3-4952-9df0-97d99946e1e9,2022-03-01,DEFECT,57,BOSS_RELIC,NONE,
db99aff5-735a-4bfc-bb51-7051edcc9f8e,2022-03-02,DEFECT,57,BOSS_RELIC,NONE,
dca6d165-064a-425c-96c2-f108a83b684f,2022-03-03,DEFECT,57,BOSS_RELIC,NONE,
32c9922a-26d1-4aa5-b7e0-75e38493b9e7,2022-03-08,DEFECT,57,BOSS_RELIC,NONE,
fed4ca28-c1f2-4ce5-8fab-04a9f759a17a,2022-03-10,DEFECT,57,BOSS_RELIC,NONE,
97f7ea20-bfbf-4594-af84-bb29becc2911,2022-03-12,DEFECT,51,BOSS_RELIC,NONE,Time Eater
d82a2d83-297c-44e8-8b33-fb34f459e9bd,2022-03-15,DEFECT,13,BOSS_RELIC,NONE,Gremlin Nob
a9ac1f8e-97ce-4116-99c8-510a192b5b2d,2022-03-15,DEFECT,33,THREE_ENEMY_KILL,NONE,Champ
a8b9c11d-06cf-4c84-8398-440e680e81c6,2022-03-15,DEFECT,31,BOSS_RELIC,NONE,Snake Plant
36cc1940-9273-4880-928e-9b4dd3d222bd,2022-03-15,DEFECT,57,BOSS_RELIC,NONE,
e6a28b4a-cc70-4949-993f-0b9bc8ac01a0,2022-03-17,DEFECT,57,BOSS_RELIC,NONE,
8c6893b7-2e37-4cde-ad86-3f09149b0511,2022-03-22,DEFECT,57,BOSS_RELIC,NONE,
1bb9c959-f30a-488b-8bdd-1d568d7741f6,2022-03-24,DEFECT,8,BOSS_RELIC,NONE,Gremlin Nob
138f1459-d815-4a67-9086-01961204efed,2022-03-24,DEFECT,56,THREE_ENEMY_KILL,NONE,The Heart
af52ba3c-bab7-4be1-883d-88e7f50994a5,2022-03-25,DEFECT,57,BOSS_RELIC,NONE,
967923be-ebea-4cd3-82e6-afbb8bd9d96a,2022-04-06,DEFECT,14,RANDOM_COMMON_RELIC,NONE,3 Louse
6475ffb9-c684-4c19-b42c-6eb92cf705cd,2022-04-06,DEFECT,57,THREE_ENEMY_KILL,NONE,
8dbc68a3-c8de-4ae9-aa0b-c0128cc870fa,2022-04-08,DEFECT,57,THREE_ENEMY_KILL,NONE,
ec0abbe2-048d-44c6-91c6-ea333255cd78,2022-04-13,DEFECT,57,BOSS_RELIC,NONE,
023b1206-bc7a-4780-a98d-3216f9dc8e5a,2022-04-16,DEFECT,56,REMOVE_CARD,NONE,The Heart
dd7d0c7b-0dde-4e2c-97c6-a370d9e126eb,2022-04-16,DEFECT,57,BOSS_RELIC,NONE,
17b8f665-df0d-40fa-93df-18d5295801e3,2022-04-19,DEFECT,56,REMOVE_TWO,NO_GOLD,The Heart
331a42ab-ce0a-4f2e-9b08-07aa17014dbf,2022-04-20,DEFECT,57,BOSS_RELIC,NONE,
ec20c424-c526-4070-96f6-cf8bf186756e,2022-04-22,DEFECT,57,HUNDRED_GOLD,NONE,
494b6bdd-3cc4-4fa3-ad10-5bee4f4aab77,2022-04-27,DEFECT,57,TRANSFORM_TWO_CARDS,TEN_PERCENT_HP_LOSS,
68732316-acb9-4973-a323-553fd36240da,2022-04-30,DEFECT,57,RANDOM_COLORLESS_2,TEN_PERCENT_HP_LOSS,
d6daf2f8-1679-44bd-80bf-4c9a19dcc253,2022-05-04,DEFECT,40,THREE_CARDS,NONE,Nemesis
37cce07f-2ef3-422d-9de1-0ba37e58a4b0,2022-05-04,DEFECT,57,BOSS_RELIC,NONE,
a95a6615-707f-457e-9e22-5ac58ca3e2ea,2022-05-10,DEFECT,57,TRANSFORM_TWO_CARDS,NO_GOLD,
c597e0ef-c3ae-414a-a7ce-8194e7ef9fde,2022-05-11,DEFECT,57,BOSS_RELIC,NONE,
9411cd7c-5360-42d8-926d-c8b574bca689,2022-05-13,DEFECT,56,HUNDRED_GOLD,NONE,The Heart
3d0e50e8-dc13-4699-91de-51e992b63e98,2022-05-14,DEFECT,27,BOSS_RELIC,NONE,Slavers
fd126c32-429e-4b15-807e-93ab29e0a3d2,2022-05-14,DEFECT,57,BOSS_RELIC,NONE,
0b4abfed-86b4-46c2-a498-2a785428078e,2022-05-17,DEFECT,57,RANDOM_COMMON_RELIC,NONE,
eb020847-b4e8-46ee-8498-4fa334d54a40,2022-05-20,DEFECT,57,ONE_RARE_RELIC,TEN_PERCENT_HP_LOSS,
f2d9c33a-72af-47cd-911e-bc5df6360827,2022-05-25,DEFECT,16,ONE_RARE_RELIC,NO_GOLD,Slime Boss
cd28bc35-bed1-4d46-8c13-6b8f02ff7b59,2022-05-25,DEFECT,14,TWO_FIFTY_GOLD,TEN_PERCENT_HP_LOSS,3 Sentries
fb667b39-468b-4bbf-9f14-9a9980ffe01c,2022-05-25,DEFECT,56,THREE_ENEMY_KILL,NONE,The Heart
4144e039-acb5-4b9c-83ab-9ae44756545c,2022-05-25,DEFECT,57,BOSS_RELIC,NONE,
fb853c46-a572-476b-a626-69762f12df4f,2022-06-01,DEFECT,56,RANDOM_COLORLESS_2,NO_GOLD,The Heart
6613cfcf-1040-4ecd-9c35-da1cf11ba94f,2022-06-01,DEFECT,31,ONE_RARE_RELIC,NO_GOLD,Chosen and Byrds
9c60a4bd-e374-4fcf-baf4-1944beac26b7,2022-06-02,DEFECT,57,TRANSFORM_CARD,NONE,
76f8be11-967d-45f7-9ed9-b72e91467640,2022-06-04,DEFECT,57,THREE_ENEMY_KILL,NONE,
b0d1847e-003c-403b-841b-6c441cc5a8e9,2022-06-07,DEFECT,56,BOSS_RELIC,NONE,The Heart
8b86cfff-a2e9-45e2-b256-5fd0360f047b,2022-06-08,DEFECT,56,THREE_RARE_CARDS,TEN_PERCENT_HP_LOSS,The Heart
cd6fd6ff-7c91-4b78-b021-f213bbe737d2,2022-06-08,DEFECT,57,BOSS_RELIC,NONE,
4b74c514-3e52-415e-bbb4-f2b170ad3a6b,2022-06-09,DEFECT,57,REMOVE_CARD,NONE,
af8e9d0b-4357-43c1-84f8-79062efea7b3,2022-06-10,DEFECT,30,BOSS_RELIC,NONE,Shelled Parasite and Fungi
9d73b3ee-e353-4b8d-b651-defb667cf3d2,2022-06-10,DEFECT,50,BOSS_RELIC,NONE,Awakened One
67c13188-2ed6-43cd-a012-0c2a321e41c2,2022-06-11,DEFECT,57,ONE_RANDOM_RARE_CARD,NONE,
dac6d00b-b5d2-40f9-be24-e18648dd35ef,2022-06-16,DEFECT,44,HUNDRED_GOLD,NONE,Nemesis
75e869ee-041f-4dd2-8187-e978db1f6d11,2022-06-16,DEFECT,57,BOSS_RELIC,NONE,
97322c61-7f98-4ddf-9c7a-59735da27f40,2022-06-22,DEFECT,57,UPGRADE_CARD,NONE,
8f03ecb9-5799-4282-85c5-3dfe50475118,2022-06-25,DEFECT,22,HUNDRED_GOLD,NONE,Masked Bandits
d5916db1-7e4c-44b4-b1f3-c238b02c722b,2022-06-25,DEFECT,16,HUNDRED_GOLD,NONE,Hexaghost
11ed60ee-d684-4ed1-b2b1-8a2f23156e4f,2022-06-25,DEFECT,57,BOSS_RELIC,NONE,
efb2c399-6493-45d2-b279-08a349eb7830,2022-06-30,DEFECT,24,ONE_RANDOM_RARE_CARD,NONE,Gremlin Leader
ed4c7308-4798-4bd4-bc6a-2903d02159fc,2022-06-30,DEFECT,57,BOSS_RELIC,NONE,
95a41da3-6bd7-4468-ae00-8e979d61f2fb,2022-07-05,DEFECT,11,BOSS_RELIC,NONE,The Mushroom Lair
4254ffb0-c46a-4212-b203-f0510ecdee09,2022-07-05,DEFECT,57,THREE_ENEMY_KILL,NONE,
2379da81-905f-4134-aec1-baaa465e3ddf,2022-01-01,WATCHER,57,HUNDRED_GOLD,NONE,
dfaa972d-f5cd-454e-a8e0-d5804d3aed75,2022-01-04,WATCHER,57,REMOVE_CARD,NONE,
54dd6213-5de8-40b5-94fe-a02c8506318c,2022-01-06,WATCHER,57,TRANSFORM_TWO_CARDS,NO_GOLD,
ffea87eb-925b-4514-afa6-3c9db1f3ecb0,2022-01-07,WATCHER,23,HUNDRED_GOLD,NONE,Slavers
2516e61f-bc00-4d33-bb6b-1a2db41840b8,2022-01-07,WATCHER,42,ONE_RARE_RELIC,PERCENT_DAMAGE,Reptomancer
a1be7eb7-d490-4355-83ac-05f0567ce3f9,2022-01-08,WATCHER,57,BOSS_RELIC,NONE,
d0885eec-9c41-4cf1-b8f9-486a6eec6175,2022-01-11,WATCHER,57,TWO_FIFTY_GOLD,TEN_PERCENT_HP_LOSS,
91344672-2d01-47c6-b74e-712cb4bb5ed3,2022-01-15,WATCHER,57,ONE_RARE_RELIC,TEN_PERCENT_HP_LOSS,
87155a19-c09b-4210-8882-fc2ed58c29ec,2022-01-19,WATCHER,16,REMOVE_TWO,NO_GOLD,The Guardian
1d6ed096-52e6-443e-af7c-e75c1a55b286,2022-01-19,WATCHER,57,THREE_RARE_CARDS,NO_GOLD,
b89b99cd-1b2d-43c0-96ee-2ecdbe094988,2022-01-21,WATCHER,57,UPGRADE_CARD,NONE,
33b948a0-9282-4130-bbf6-c9458510ab4e,2022-01-27,WATCHER,57,HUNDRED_GOLD,NONE,
354c0a6a-a904-4ad9-96e8-df4758c5acb6,2022-01-28,WATCHER,56,THREE_RARE_CARDS,TEN_PERCENT_HP_LOSS,The Heart
25f087d3-22e2-4811-a8d8-9cbd090f398c,2022-02-01,WATCHER,13,HUNDRED_GOLD,NONE,Exordium Wildlife
05ab3693-bdfe-492f-8db7-a9cf42b84777,2022-02-01,WATCHER,56,THREE_ENEMY_KILL,NONE,The Heart
52861dc4-fe57-4ec6-9e6e-f93e49ecf6fa,2022-02-01,WATCHER,57,BOSS_RELIC,NONE,
46dbe5a1-d961-469c-9309-571bb868ac69,2022-02-04,WATCHER,57,BOSS_RELIC,NONE,
82e3dbfe-efeb-4c1f-bc44-b105d1513e8f,2022-02-08,WATCHER,57,HUNDRED_GOLD,NONE,
5f828f8b-9264-4fa6-a518-1e95e60d7eae,2022-02-09,WATCHER,50,TRANSFORM_TWO_CARDS,TEN_PERCENT_HP_LOSS,Time Eater
1f618d21-3f49-44e8-a075-702c6584e60e,2022-02-10,WATCHER,57,BOSS_RELIC,NONE,
6b188c31-5625-43ff-9309-26aaa914ba85,2022-02-12,WATCHER,16,REMOVE_TWO,NO_GOLD,Hexaghost
579987cb-b567-4b45-869d-44cec423056f,2022-02-12,WATCHER,30,BOSS_RELIC,NONE,Slavers
afed2b42-d6a4-418e-a4ec-cbe55d988515,2022-02-12,WATCHER,57,BOSS_RELIC,NONE,
27638d75-4027-40de-8d68-5f8e9658a3fd,2022-02-16,WATCHER,57,TRANSFORM_CARD,NONE,
8d8f81ad-ad4a-4f55-99e8-f04b11dd7904,2022-02-22,WATCHER,57,THREE_RARE_CARDS,TEN_PERCENT_HP_LOSS,
38c94d8e-9260-46b2-a09f-773ec005f0b2,2022-03-01,WATCHER,57,BOSS_RELIC,NONE,
cb4ce85f-4ff6-4c6d-b407-cdecd97cf9f6,2022-03-02,WATCHER,57,BOSS_RELIC,NONE,
cc0d911c-b1ed-44a0-b4d4-3486d336c1ac,2022-03-07,WATCHER,57,BOSS_RELIC,NONE,
7c3d7d41-df0f-4abd-b577-e9b8f1cade96,2022-03-08,WATCHER,57,BOSS_RELIC,NONE,
0f357053-2d90-4ead-b99e-3613ff69602b,2022-03-10,WATCHER,56,BOSS_RELIC,NONE,The Heart
0c368ac8-c0d7-454f-83f4-a5f43e764c42,2022-03-11,WATCHER,57,BOSS_RELIC,NONE,
4b013e17-c5eb-4a94-ab92-322a88c5db39,2022-03-15,WATCHER,57,THREE_ENEMY_KILL,NONE,
7db7b8b4-5fa0-491b-9120-7ec84fa2fe53,2022-03-17,WATCHER,57,BOSS_RELIC,NONE,
a273a657-333f-451f-9bec-922dd4f618ab,2022-03-22,WATCHER,57,BOSS_RELIC,NONE,
e3002ed8-08bc-44ed-955f-0cd4aa5a1b8c,2022-03-25,WATCHER,21,BOSS_RELIC,NONE,Shelled Parasite and Fungi
f04a947b-a39a-4d92-8a3b-24cf560ee150,2022-03-25,WATCHER,8,BOSS_RELIC,NONE,Gremlin Nob
899590a8-681d-4e28-b82e-c6caa4573ed7,2022-03-25,WATCHER,57,THREE_ENEMY_KILL,NONE,
2cb763e6-f469-48e6-8569-1f0b44f0e46d,2022-04-06,WATCHER,57,TWO_FIFTY_GOLD,PERCENT_DAMAGE,
ae8b588f-d9a0-4763-ac1b-2d7e5d31285d,2022-04-12,WATCHER,57,ONE_RARE_RELIC,TEN_PERCENT_HP_LOSS,
823b99ca-8c94-4a14-903f-935329ca465b,2022-04-13,WATCHER,6,TWO_FIFTY_GOLD,PERCENT_DAMAGE,Gremlin Nob
aba711e5-38e7-46d9-8401-5a54ee6e9565,2022-04-13,WATCHER,16,THREE_ENEMY_KILL,NONE,Hexaghost
304a66b1-94a6-4c10-be0c-fbbb983a6627,2022-04-13,WATCHER,57,REMOVE_CARD,NONE,
8f4f0679-10c8-444a-b62f-f163adb30fd0,2022-04-16,WATCHER,57,BOSS_RELIC,NONE,
0f506977-581c-4e8e-9540-517d26506b0e,2022-04-20,WATCHER,57,RANDOM_COLORLESS,NONE,
bc18c98f-1ace-4b7e-a232-c401396dfc07,2022-04-23,WATCHER,33,THREE_ENEMY_KILL,NONE,Collector
100cc341-5f37-4ca0-ac15-6fb857b5112a,2022-04-23,WATCHER,56,TWO_FIFTY_GOLD,TEN_PERCENT_HP_LOSS,The Heart
42362b89-b051-44ac-a019-9744beeec923,2022-04-23,WATCHER,57,REMOVE_TWO,NO_GOLD,
fbcb5a62-6837-488d-87c8-9ef0c3eccbf1,2022-04-27,WATCHER,57,REMOVE_TWO,TEN_PERCENT_HP_LOSS,
c58f277d-bc87-4410-a3be-5a6ae9bfbe57,2022-04-30,WATCHER,57,TRANSFORM_TWO_CARDS,NO_GOLD,
3b1905ff-d795-4933-b2c4-d25fa36b5b6d,2022-05-10,WATCHER,13,TWO_FIFTY_GOLD,PERCENT_DAMAGE,Lagavulin
491594c9-e904-40a4-9e28-9db1413a3a3b,2022-05-10,WATCHER,27,TEN_PERCENT_HP_BONUS,NONE,Book of Stabbing
074d5bbd-6274-44e1-ae1f-803728aae8db,2022-05-10,WATCHER,57,BOSS_RELIC,NONE,
c6108798-f3f4-45ed-8be1-f86de8649a35,2022-05-12,WATCHER,57,HUNDRED_GOLD,NONE,
6145e040-4cef-4ad8-ab6c-0234913465c4,2022-05-14,WATCHER,57,ONE_RARE_RELIC,TEN_PERCENT_HP_LOSS,
532e4037-ea46-4f67-84ae-abe19c927b4f,2022-05-18,WATCHER,57,ONE_RARE_RELIC,TEN_PERCENT_HP_LOSS,
230d4ad1-ce84-4c85-b946-74223b1701be,2022-05-21,WATCHER,57,RANDOM_COMMON_RELIC,NONE,
96f20743-98f7-42c2-8530-6c2deb0fedc9,2022-05-25,WATCHER,57,BOSS_RELIC,NONE,
85b56403-9c19-4281-8eff-bef71132171d,2022-06-02,WATCHER,57,UPGRADE_CARD,NONE,
26a631ca-6876-491a-9085-c593cc5160b8,2022-06-07,WATCHER,57,TRANSFORM_TWO_CARDS,TEN_PERCENT_HP_LOSS,
c076ecd2-7b70-45e3-8f70-ef07b5bb849e,2022-06-08,WATCHER,57,THREE_ENEMY_KILL,NONE,
bc744f5a-02ef-4414-b798-40f99feb0edb,2022-06-09,WATCHER,57,BOSS_RELIC,NONE,
06dbe135-93d3-42b0-a625-d766ad802847,2022-06-11,WATCHER,56,THREE_ENEMY_KILL,NONE,The Heart
11900d1b-3b09-4c55-97d6-1dc451bbcb99,2022-06-14,WATCHER,57,RANDOM_COLORLESS_2,TEN_PERCENT_HP_LOSS,
4c32e016-ec15-4c7b-8662-4f5c33e486dc,2022-06-16,WATCHER,57,TRANSFORM_TWO_CARDS,NO_GOLD,
20eb78c1-046a-4c5d-b54b-03255f8a794d,2022-06-22,WATCHER,57,THREE_ENEMY_KILL,NONE,
3fd41828-7024-43bf-8bf9-07c4d949f52b,2022-06-29,WATCHER,57,TRANSFORM_TWO_CARDS,TEN_PERCENT_HP_LOSS,
5d1bf127-dfca-414d-a134-fbdd3b566856,2022-07-01,WATCHER,33,TWO_FIFTY_GOLD,TEN_PERCENT_HP_LOSS,Collector
e4dfb210-2c6e-45c3-af1e-638a03e40ab8,2022-07-01,WATCHER,56,BOSS_RELIC,NONE,The Heart
147b26aa-f732-4bc8-92d2-73f950dc8d0b,2022-07-01,WATCHER,57,THREE_RARE_CARDS,TEN_PERCENT_HP_LOSS,
3969c5b1-901c-4011-a6f5-9b0929f6da97,2022-07-05,WATCHER,57,THREE_ENEMY_KILL,NONE,
